14:34:11,biostream_api,8.46%,209.5MiB / 15.62GiB
14:34:11,biostream_mcp,0.00%,0B / 0B
14:34:11,biostream_qdrant,0.16%,149.4MiB / 15.62GiB
14:34:11,biostream_db,4.46%,36.36MiB / 15.62GiB
14:34:16,courseregistrationplatform-k6-run-09fad89f1bb0,42.72%,587.3MiB / 15.62GiB
14:34:16,courseregistrationplatform-backend_2-1,59.94%,86.91MiB / 15.62GiB
14:34:16,courseregistrationplatform-backend_1-1,63.16%,109.1MiB / 15.62GiB
14:34:16,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:16,courseregistrationplatform-worker_1-1,2.27%,28.7MiB / 15.62GiB
14:34:16,courseregistrationplatform-worker_2-1,2.14%,28.36MiB / 15.62GiB
14:34:16,courseregistrationplatform-nginx-1,17.11%,74.31MiB / 15.62GiB
14:34:16,courseregistrationplatform-ai-server-1,0.17%,108MiB / 15.62GiB
14:34:16,courseregistrationplatform-db-1,3.81%,420MiB / 15.62GiB
14:34:16,courseregistrationplatform-rabbitmq-1,2.45%,153.4MiB / 15.62GiB
14:34:16,courseregistrationplatform-redis-1,6.62%,6.777MiB / 15.62GiB
14:34:16,courseregistrationplatform-grafana-1,0.49%,51.86MiB / 15.62GiB
14:34:16,courseregistrationplatform-prometheus-1,0.66%,38.16MiB / 15.62GiB
14:34:16,sugang-control-plane,9.92%,711.4MiB / 15.62GiB
14:34:16,sugang-worker,2.81%,555.2MiB / 15.62GiB
14:34:16,sugang-worker2,4.02%,999.4MiB / 15.62GiB
14:34:16,biostream_api,5.53%,210.2MiB / 15.62GiB
14:34:16,biostream_mcp,0.00%,0B / 0B
14:34:16,biostream_qdrant,0.11%,149.4MiB / 15.62GiB
14:34:16,biostream_db,3.12%,36.36MiB / 15.62GiB
14:34:21,courseregistrationplatform-k6-run-09fad89f1bb0,41.08%,652.4MiB / 15.62GiB
14:34:21,courseregistrationplatform-backend_2-1,64.41%,84.38MiB / 15.62GiB
14:34:21,courseregistrationplatform-backend_1-1,64.59%,109.8MiB / 15.62GiB
14:34:21,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:21,courseregistrationplatform-worker_1-1,1.21%,29.4MiB / 15.62GiB
14:34:21,courseregistrationplatform-worker_2-1,1.18%,28.97MiB / 15.62GiB
14:34:21,courseregistrationplatform-nginx-1,18.91%,74.39MiB / 15.62GiB
14:34:21,courseregistrationplatform-ai-server-1,0.17%,108MiB / 15.62GiB
14:34:21,courseregistrationplatform-db-1,2.91%,420.7MiB / 15.62GiB
14:34:21,courseregistrationplatform-rabbitmq-1,1.87%,153.2MiB / 15.62GiB
14:34:21,courseregistrationplatform-redis-1,7.19%,6.051MiB / 15.62GiB
14:34:21,courseregistrationplatform-grafana-1,0.03%,51.86MiB / 15.62GiB
14:34:21,courseregistrationplatform-prometheus-1,0.57%,38.16MiB / 15.62GiB
14:34:21,sugang-control-plane,13.00%,712.2MiB / 15.62GiB
14:34:21,sugang-worker,4.21%,555.7MiB / 15.62GiB
14:34:21,sugang-worker2,3.92%,999.4MiB / 15.62GiB
14:34:21,biostream_api,7.61%,209.5MiB / 15.62GiB
14:34:21,biostream_mcp,0.00%,0B / 0B
14:34:21,biostream_qdrant,0.11%,149.4MiB / 15.62GiB
14:34:21,biostream_db,2.95%,36.36MiB / 15.62GiB
14:34:25,courseregistrationplatform-k6-run-09fad89f1bb0,42.58%,676.4MiB / 15.62GiB
14:34:25,courseregistrationplatform-backend_2-1,54.54%,83.91MiB / 15.62GiB
14:34:25,courseregistrationplatform-backend_1-1,56.66%,107.1MiB / 15.62GiB
